SA4_CODE_2016,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
111,14032,356,4,8,361,13,14412,488,973,47,6,1025,3,1515,12,125,51,3,179,0,191,6,8,0,0,8,0,21,513,1107,96,8,1210,3,1722,21,0,0,0,0,21,44,14564,1465,97,14,1578,34,16175,13432,276,0,0,282,21,13736,445,971,37,0,1006,0,1457,10,77,54,0,132,0,145,3,6,0,0,6,0,9,460,1055,93,0,1147,0,1608,16,0,0,0,0,19,35,13910,1329,95,3,1425,42,15376,7536,128,3,0,136,10,7682,207,407,21,0,427,0,632,3,32,24,0,59,0,60,0,9,3,0,13,0,12,219,448,46,0,496,0,712,17,0,0,0,0,9,26,7764,579,47,3,629,21,8418,4790,77,3,4,84,11,4882,137,202,17,0,221,0,355,3,16,26,0,40,0,39,0,4,0,0,4,0,4,139,220,35,0,256,0,402,9,0,0,0,0,7,15,4940,301,41,4,343,16,5293,6381,105,0,3
112,7780,174,5,7,188,14,7981,322,412,10,0,425,0,753,5,13,22,0,30,0,38,3,3,0,0,3,0,4,337,426,32,0,454,0,795,22,0,0,0,0,16,41,8134,602,39,10,645,36,8813,8525,147,0,3,153,24,8695,302,367,9,4,382,0,686,11,8,14,0,23,0,29,7,4,0,0,4,0,8,315,379,19,6,408,0,719,29,0,0,0,0,17,45,8864,530,20,8,554,43,9467,4820,76,0,3,79,10,4904,138,159,0,5,166,0,304,0,6,7,0,12,0,10,4,0,0,0,0,0,4,143,167,11,5,177,0,322,14,0,0,0,0,14,27,4974,244,11,3,257,20,5252,3179,55,0,0,56,7,3237,86,91,4,0,101,0,182,3,0,4,0,4,0,10,0,0,0,0,0,0,0,92,91,10,0,106,0,194,11,0,0,0,0,0,10,3271,146,11,0,156,10,3440,4164,59,0,3
113,6058,112,0,0,112,16,6183,130,577,22,0,604,0,738,7,70,50,0,115,0,122,3,13,0,3,15,0,17,140,655,71,8,735,0,877,11,0,0,0,0,14,24,6210,770,71,8,848,25,7085,6383,124,3,0,124,21,6528,128,566,26,0,591,3,720,3,46,57,0,105,0,108,3,10,0,8,13,0,20,131,623,83,8,709,4,848,17,0,0,0,0,4,22,6529,749,81,8,837,23,7392,3707,50,0,0,50,7,3763,65,315,20,0,342,0,406,0,21,22,3,48,0,53,0,0,0,3,3,0,3,71,343,42,3,388,0,463,15,3,0,0,3,3,26,3789,397,42,3,444,13,4249,2348,45,0,0,45,7,2391,32,153,11,0,164,0,196,0,22,26,0,42,0,47,0,0,0,7,7,0,5,31,176,29,7,215,0,245,10,0,0,0,0,3,15,2384,221,29,7,256,8,2653,2821,35,0,0
114,4773,83,0,0,87,16,4881,167,234,0,0,237,0,404,6,21,3,0,21,0,29,0,0,0,4,3,0,3,177,254,4,3,260,0,434,9,3,0,0,3,16,24,4960,339,9,6,354,31,5338,5392,78,0,0,78,26,5490,158,170,3,3,180,0,334,4,13,4,0,20,0,25,0,4,0,0,4,0,4,165,190,6,3,196,0,361,15,0,0,0,0,15,33,5568,266,6,3,278,36,5882,3033,63,0,3,70,11,3109,84,97,3,0,105,0,190,0,7,8,0,12,0,19,0,0,0,0,0,0,0,85,105,10,0,120,0,204,7,0,0,0,0,5,20,3133,173,11,3,188,18,3335,1916,32,0,0,33,5,1956,57,53,3,0,62,0,117,3,0,3,0,6,0,9,0,0,0,0,0,0,0,60,60,12,0,69,0,122,7,0,0,0,0,8,11,1979,87,8,0,95,10,2086,2437,34,0,0
115,6798,377,3,3,375,9,7189,659,3497,101,17,3611,3,4271,8,192,75,0,271,0,279,5,15,0,4,17,0,21,670,3706,177,19,3901,3,4574,6,4,0,0,4,11,20,7471,4083,177,22,4284,23,11777,8769,373,9,7,382,11,9164,613,4089,126,12,4226,5,4846,11,230,123,3,360,0,372,3,19,0,0,21,0,24,629,4339,249,18,4605,5,5242,13,6,0,0,6,14,29,9411,4717,259,24,4998,22,14428,5408,199,0,3,204,11,5619,306,2167,58,8,2238,3,2545,4,125,61,0,188,0,189,0,13,0,0,17,0,17,306,2307,122,6,2441,3,2752,6,3,0,0,3,7,19,5722,2515,121,12,2649,20,8387,3614,145,0,3,148,0,3764,192,1338,60,3,1396,0,1585,9,81,52,0,132,0,139,0,6,0,0,9,0,10,200,1430,109,3,1536,0,1738,3,0,0,0,0,4,8,3819,1570,106,5,1682,12,5513,4705,170,4,0
116,8161,738,17,11,765,11,8938,966,10035,282,48,10364,6,11330,5,595,253,11,857,0,861,11,62,3,27,95,0,109,987,10697,532,78,11310,3,12306,17,22,0,0,25,30,66,9165,11462,553,93,12104,42,21310,7842,591,16,10,613,7,8463,721,9666,279,74,10023,7,10751,15,599,319,3,921,0,935,19,45,3,23,77,3,94,758,10315,597,107,11011,13,11779,13,17,0,0,18,33,64,8612,10913,608,119,11647,51,20310,4220,298,0,3,302,3,4534,379,4612,168,44,4834,0,5213,9,300,209,0,510,0,520,3,38,0,13,56,0,58,389,4954,383,61,5401,0,5791,4,3,0,0,7,15,26,4621,5260,384,67,5707,19,10342,2649,161,5,0,166,3,2818,209,2830,103,21,2957,3,3170,11,211,146,3,354,0,366,3,16,0,8,23,0,27,223,3057,247,31,3337,3,3560,4,0,0,0,0,8,19,2871,3223,256,32,3510,19,6395,3497,196,4,0
117,5425,433,3,3,444,3,5871,919,3002,118,10,3130,4,4052,13,230,99,6,334,0,348,7,18,0,8,22,0,32,932,3248,213,22,3486,4,4425,8,3,0,0,8,8,20,6361,3684,217,32,3931,20,10313,3806,264,6,3,277,6,4091,495,1860,91,10,1959,4,2460,13,143,97,0,238,0,252,4,6,0,3,15,0,19,512,2014,187,6,2210,4,2726,5,7,0,0,5,10,24,4326,2279,192,17,2489,21,6834,1755,127,3,4,135,3,1887,215,794,59,0,858,0,1071,10,73,66,0,144,0,148,3,6,0,4,8,0,8,226,875,121,9,1007,0,1231,0,4,0,0,4,7,11,1979,1006,126,11,1138,7,3124,1017,62,0,0,64,0,1082,109,434,19,3,460,0,569,6,57,56,0,110,0,116,0,3,0,0,7,0,4,112,494,76,8,573,0,687,0,0,0,0,0,0,3,1139,553,75,8,639,3,1780,1242,74,0,0
118,7952,533,6,0,542,6,8496,1040,2268,50,3,2326,6,3361,5,118,28,0,139,0,145,6,10,4,3,13,0,21,1049,2389,80,9,2480,6,3535,13,0,0,0,0,3,13,9015,2926,85,7,3018,16,12043,7364,402,6,0,409,10,7781,772,1945,70,10,2024,0,2800,11,87,45,0,132,0,139,8,4,0,0,4,0,9,789,2043,115,10,2159,0,2950,10,5,0,0,5,10,28,8167,2450,117,12,2572,20,10758,3854,156,3,3,162,5,4016,341,893,29,0,923,0,1264,0,38,18,0,51,0,53,6,3,0,0,4,0,10,347,936,48,0,981,0,1335,0,3,0,0,3,3,7,4201,1090,51,4,1142,11,5355,2278,85,0,0,86,0,2370,187,525,12,3,539,0,724,3,34,26,0,61,0,62,0,5,0,0,5,0,8,190,560,35,3,604,0,793,0,0,0,0,0,3,0,2471,649,38,3,689,4,3163,2898,107,3,0
119,7072,1266,24,17,1298,14,8386,1495,16923,1054,93,18072,10,19576,40,1985,1095,17,3092,6,3140,9,69,7,35,107,3,119,1547,18976,2150,137,21268,17,22836,22,34,6,6,48,49,120,8640,20279,2182,157,22621,77,31337,7162,1087,18,7,1117,5,8288,1289,14408,980,85,15477,7,16783,51,1645,1100,14,2753,0,2803,12,81,13,39,136,3,147,1352,16134,2096,143,18370,16,19738,20,18,3,3,25,47,95,8536,17244,2121,151,19513,71,28119,3882,562,9,3,578,11,4467,693,7363,555,37,7955,6,8656,21,901,758,3,1662,0,1684,6,41,4,28,71,0,84,725,8310,1308,64,9682,12,10418,4,5,0,0,9,16,28,4615,8873,1324,70,10266,34,14916,2418,264,4,0,272,3,2696,391,4518,400,20,4932,4,5334,16,578,562,0,1143,0,1158,5,30,4,9,41,0,46,411,5121,967,35,6120,11,6545,6,5,0,0,6,16,30,2835,5392,968,35,6401,36,9271,3229,337,3,3
120,6814,695,5,6,708,8,7526,1126,4972,200,22,5192,7,6324,15,392,219,3,608,0,621,11,23,6,10,41,0,47,1148,5388,425,37,5844,7,6998,8,15,0,0,15,3,27,7969,6092,430,47,6567,16,14553,6456,589,3,3,592,10,7067,873,3741,160,24,3915,0,4787,19,292,203,0,499,0,515,9,23,7,11,37,0,41,898,4049,362,31,4450,0,5346,3,9,0,0,9,6,22,7361,4648,364,36,5053,24,12435,3208,249,3,0,248,3,3467,425,1845,78,8,1934,0,2365,12,163,142,0,306,3,312,0,7,3,4,13,0,18,440,2018,220,18,2253,3,2694,3,4,0,0,4,4,10,3655,2264,228,15,2506,5,6170,1889,134,0,0,141,0,2027,220,1079,69,8,1156,0,1378,3,112,119,0,230,0,233,5,7,0,0,10,0,13,230,1201,190,10,1395,0,1626,5,3,0,0,3,0,11,2128,1337,188,10,1537,0,3663,2361,177,0,3
121,11263,616,0,3,622,7,11892,1646,6401,201,26,6628,5,8281,22,462,199,3,667,0,686,5,20,4,3,26,0,34,1674,6880,406,32,7321,5,9002,15,16,0,0,16,8,41,12955,7505,409,39,7954,22,20928,13644,489,7,0,496,10,14154,1415,5393,235,14,5643,9,7060,20,442,218,0,665,0,684,5,17,0,4,22,0,33,1440,5851,454,23,6331,9,7778,11,8,0,0,8,10,28,15097,6341,461,25,6828,29,21956,8050,262,3,7,264,3,8324,591,2335,100,0,2435,0,3028,5,171,134,3,309,0,314,5,9,0,0,13,0,18,604,2508,236,7,2753,0,3360,6,0,0,0,0,3,8,8664,2767,243,8,3020,5,11686,5030,165,0,0,170,4,5204,371,1307,69,3,1377,3,1748,3,103,115,0,213,0,218,3,3,0,4,5,0,11,376,1408,185,10,1603,3,1979,3,3,3,0,3,4,9,5411,1577,188,8,1775,10,7190,6973,214,3,5
122,10177,507,4,4,515,14,10707,928,1691,36,5,1735,0,2666,4,76,35,0,108,0,108,4,0,0,4,3,0,9,933,1766,72,4,1844,0,2783,6,3,0,0,3,13,18,11112,2281,74,14,2361,32,13505,11680,413,3,8,429,16,12117,907,1541,59,5,1606,0,2512,8,58,39,0,94,0,101,0,3,0,0,3,0,5,913,1600,98,5,1704,0,2617,10,3,0,0,3,12,24,12602,2017,104,12,2132,24,14758,6411,184,3,0,189,13,6611,408,770,32,7,811,0,1219,3,31,30,0,64,0,65,0,4,0,0,4,0,11,412,810,65,5,876,0,1289,10,3,0,0,3,4,11,6826,993,65,6,1066,18,7913,3874,116,0,0,118,3,4001,223,494,17,0,513,0,739,3,30,29,0,61,0,65,0,0,0,0,0,0,0,230,527,42,0,572,0,803,3,0,0,0,0,0,3,4105,642,49,3,688,5,4807,5054,147,0,3
123,9068,534,3,3,544,19,9629,699,3797,141,26,3968,0,4670,7,306,82,0,393,0,403,5,25,0,14,38,0,44,715,4132,227,38,4396,3,5115,14,4,0,0,8,13,38,9794,4672,231,39,4949,31,14782,9167,480,5,6,490,11,9673,592,3595,146,18,3760,4,4355,13,240,105,0,346,0,358,4,25,3,8,32,3,43,614,3857,252,34,4139,6,4754,18,12,9,0,16,21,58,9801,4350,265,40,4652,40,14489,5243,251,0,4,253,10,5505,241,1781,90,11,1878,0,2113,14,135,61,0,198,3,216,0,18,0,8,25,0,25,257,1929,151,15,2097,4,2358,12,6,0,0,10,9,33,5511,2187,154,19,2356,28,7896,3368,148,3,0,153,11,3531,188,1131,70,11,1209,0,1402,3,108,46,0,159,0,160,4,12,3,9,25,0,28,198,1252,121,20,1392,0,1588,7,7,0,0,8,10,28,3573,1404,126,20,1552,22,5150,4085,166,5,4
124,12080,509,7,8,520,14,12617,578,2226,72,8,2307,3,2893,10,127,47,0,179,0,190,10,15,5,6,23,0,31,598,2368,125,20,2511,3,3116,26,6,0,0,6,26,55,12705,2881,129,26,3038,44,15792,11971,457,0,8,464,18,12455,571,2076,62,13,2153,0,2718,14,123,55,0,178,0,186,4,12,0,7,22,0,25,582,2208,118,22,2348,0,2933,19,3,0,0,3,9,32,12575,2673,121,27,2819,27,15417,6788,223,0,4,226,10,7018,244,1045,49,4,1102,0,1343,10,69,36,0,105,0,114,0,7,0,3,7,0,11,253,1127,85,7,1216,0,1474,14,6,0,0,6,5,27,7052,1349,83,12,1444,17,8514,4211,149,0,0,148,8,4362,171,653,25,3,675,0,846,3,49,13,0,68,0,68,0,3,3,3,7,0,7,171,704,43,4,755,0,926,6,0,0,0,0,0,9,4387,851,46,3,902,7,5294,5599,187,3,4
125,5505,898,23,3,920,8,6431,1103,16058,1128,68,17256,0,18356,25,1982,1335,29,3346,10,3378,3,97,11,52,162,0,163,1129,18141,2475,140,20758,13,21898,5,29,0,0,30,47,85,6641,19069,2494,149,21711,61,28414,5083,661,17,10,688,12,5781,906,12796,1033,54,13879,12,14794,17,1755,1244,28,3028,3,3050,3,59,8,33,103,0,108,928,14617,2286,108,17009,16,17947,14,16,0,0,15,33,64,6019,15292,2304,117,17713,61,23794,2732,273,9,10,291,3,3025,358,5586,589,27,6201,4,6565,14,913,740,13,1668,6,1683,3,33,4,17,55,0,54,376,6535,1338,56,7928,5,8309,3,9,0,0,6,19,30,3114,6818,1342,64,8223,25,11360,1688,161,3,3,165,0,1853,225,3198,370,21,3580,3,3816,9,539,539,13,1086,0,1100,3,10,9,10,31,0,38,240,3750,915,41,4699,3,4950,0,4,0,0,3,10,14,1934,3912,921,45,4868,13,6818,2125,164,4,3
126,3444,288,3,4,296,0,3735,654,4194,185,20,4394,0,5050,6,333,121,3,460,0,468,0,26,4,5,32,0,36,657,4551,307,30,4888,0,5548,5,4,0,0,3,9,22,4106,4844,313,33,5183,18,9302,4076,279,6,3,289,5,4366,537,3366,152,9,3520,0,4064,11,291,166,4,471,0,475,0,11,3,0,9,0,13,548,3662,323,18,4005,0,4551,0,3,0,0,3,3,7,4626,3946,325,21,4293,7,8929,2456,145,3,0,145,0,2605,233,1520,69,4,1598,0,1828,3,154,95,0,250,0,251,0,3,0,0,11,0,11,236,1673,171,10,1854,0,2091,0,0,0,0,0,3,3,2693,1819,174,10,1997,4,4696,1523,66,0,0,68,0,1589,146,912,57,3,969,0,1117,0,99,76,0,172,0,168,0,3,0,4,4,0,4,150,1010,133,3,1142,0,1293,0,0,0,0,0,0,0,1667,1072,131,4,1206,0,2877,2096,86,0,0
127,5466,932,16,9,951,16,6437,1172,9732,877,59,10670,4,11842,33,1685,1517,12,3214,0,3252,3,77,11,44,125,0,134,1208,11491,2401,114,14011,4,15223,23,17,0,0,17,46,87,6704,12435,2415,123,14972,68,21745,5050,691,17,12,722,10,5784,847,9867,890,55,10808,5,11654,51,1605,1804,8,3416,0,3466,3,55,12,56,120,0,127,897,11523,2707,124,14351,8,15251,17,7,3,3,10,51,81,5962,12224,2726,136,15082,65,21116,2970,378,4,5,386,9,3366,419,5442,533,31,6006,0,6423,23,960,1223,12,2201,0,2218,7,39,10,19,65,0,75,444,6443,1770,61,8275,0,8720,6,9,3,0,19,31,51,3422,6831,1780,68,8675,40,12141,1912,221,3,3,225,3,2136,239,3558,367,26,3950,3,4194,8,644,882,8,1534,0,1542,0,22,6,15,44,0,46,249,4222,1259,47,5526,3,5779,4,4,0,0,7,14,27,2166,4446,1261,51,5762,16,7945,2517,277,3,3
128,9028,382,0,6,388,14,9433,616,1385,37,4,1418,0,2035,7,72,14,0,88,0,96,8,7,0,4,12,0,14,626,1459,51,9,1518,0,2151,10,0,0,0,0,8,22,9674,1839,53,11,1908,21,11600,9464,308,3,3,317,14,9789,550,1231,30,0,1263,0,1810,4,51,24,0,79,0,83,0,4,0,3,5,0,10,562,1286,56,10,1345,0,1910,9,0,0,0,0,8,15,10028,1598,54,8,1666,22,11712,5289,163,7,0,170,7,5465,271,657,12,0,673,4,948,6,33,18,0,47,0,54,3,0,0,0,0,0,4,275,696,29,0,721,4,1003,7,0,0,0,0,3,9,5571,855,36,3,896,15,6475,3324,106,0,0,107,0,3431,158,468,18,0,485,0,649,4,19,14,0,31,0,36,0,0,0,0,0,0,0,164,490,31,0,515,0,687,3,0,0,0,0,3,9,3491,595,28,3,626,3,4128,4396,126,0,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,6078,84,4,0,90,16,6179,149,395,13,0,413,0,565,4,29,3,0,36,0,38,0,0,0,0,0,0,0,160,426,17,0,445,0,606,6,3,0,0,3,9,22,6243,517,25,3,544,29,6812,6427,74,0,0,74,17,6517,134,286,5,0,295,0,426,3,27,9,0,33,0,36,0,0,0,0,0,0,4,135,312,16,0,332,0,470,5,0,0,0,0,11,25,6571,387,16,0,406,30,7005,3617,52,0,0,52,6,3672,88,125,9,0,130,0,214,3,13,7,0,21,0,18,0,0,0,0,0,0,3,90,140,9,3,148,0,241,4,0,0,0,0,13,18,3708,186,9,3,202,18,3932,2196,26,0,0,26,4,2224,39,81,3,0,88,0,122,0,9,0,0,11,0,11,0,0,0,0,0,0,0,39,85,5,3,94,0,131,3,0,0,0,0,11,14,2236,116,5,3,125,9,2374,2940,41,0,0
202,6050,93,4,0,94,15,6166,131,343,15,5,362,0,495,3,31,71,0,98,0,102,0,0,0,0,3,0,5,133,373,81,9,463,0,599,13,0,0,0,0,11,26,6206,467,85,9,561,25,6788,6140,79,0,0,79,16,6229,127,253,9,3,264,0,389,5,18,64,0,76,0,86,3,0,0,0,0,0,4,136,268,70,3,347,0,478,19,0,0,0,0,5,32,6294,346,70,3,421,22,6739,3435,33,0,0,33,10,3479,59,125,4,0,131,0,189,0,13,49,0,62,0,62,0,0,0,0,0,0,0,60,137,53,4,189,0,251,3,0,0,0,0,4,10,3499,168,53,4,226,16,3736,2260,15,0,0,15,3,2277,44,54,3,0,62,0,106,0,8,27,0,37,0,34,3,0,0,0,0,0,5,48,65,32,0,94,0,145,4,0,0,0,0,4,10,2309,77,35,0,113,12,2433,2950,21,0,0
203,11325,293,0,3,295,18,11636,367,1111,33,3,1150,5,1522,4,100,79,4,186,0,187,3,4,0,0,10,0,14,372,1217,116,8,1338,11,1725,21,0,0,0,3,18,41,11721,1510,116,14,1639,42,13396,11240,232,0,7,239,11,11487,302,820,36,3,851,0,1162,4,76,96,0,178,0,182,0,4,0,3,13,0,13,313,901,130,7,1039,0,1353,23,0,0,0,0,16,36,11572,1136,132,11,1279,19,12874,6213,119,0,0,120,5,6344,149,415,18,0,429,0,573,0,37,66,0,106,0,107,0,0,0,0,4,0,4,147,452,83,3,541,0,690,16,0,0,0,0,9,24,6373,570,85,3,661,22,7057,3907,71,3,0,74,3,3983,117,282,5,0,292,0,411,3,40,41,0,74,0,81,0,0,0,0,3,0,3,118,319,50,3,368,0,491,8,0,0,0,3,3,15,4033,390,50,3,439,13,4485,5034,105,0,3
