SA4_CODE_2016,M_15_19_yr_Volunteer,M_15_19_yr_N_a_volunteer,M_15_19_yr_Voluntary_work_ns,M_15_19_yr_Tot,M_20_24_yr_Volunteer,M_20_24_yr_N_a_volunteer,M_20_24_yr_Voluntary_work_ns,M_20_24_yr_Tot,M_25_34_yr_Volunteer,M_25_34_yr_N_a_volunteer,M_25_34_yr_Voluntary_work_ns,M_25_34_yr_Tot,M_35_44_yr_Volunteer,M_35_44_yr_N_a_volunteer,M_35_44_yr_Voluntary_work_ns,M_35_44_yr_Tot,M_45_54_yr_Volunteer,M_45_54_yr_N_a_volunteer,M_45_54_yr_Voluntary_work_ns,M_45_54_yr_Tot,M_55_64_yr_Volunteer,M_55_64_yr_N_a_volunteer,M_55_64_yr_Voluntary_work_ns,M_55_64_yr_Tot,M_65_74_yr_Volunteer,M_65_74_yr_N_a_volunteer,M_65_74_yr_Voluntary_work_ns,M_65_74_yr_Tot,M_75_84_yr_Volunteer,M_75_84_yr_N_a_volunteer,M_75_84_yr_Voluntary_work_ns,M_75_84_yr_Tot,M_85ov_Volunteer,M_85ov_N_a_volunteer,M_85_ov_Voluntary_work_ns,M_85ov_Tot,M_Tot_Volunteer,M_Tot_N_a_volunteer,M_Tot_Voluntary_work_ns,M_Tot_Tot,F_15_19_yr_Volunteer,F_15_19_yr_N_a_volunteer,F_15_19_yr_Voluntary_work_ns,F_15_19_yr_Tot,F_20_24_yr_Volunteer,F_20_24_yr_N_a_volunteer,F_20_24_yr_Voluntary_work_ns,F_20_24_yr_Tot,F_25_34_yr_Volunteer,F_25_34_yr_N_a_volunteer,F_25_34_yr_Voluntary_work_ns,F_25_34_yr_Tot,F_35_44_yr_Volunteer,F_35_44_yr_N_a_volunteer,F_35_44_yr_Voluntary_work_ns,F_35_44_yr_Tot,F_45_54_yr_Volunteer,F_45_54_yr_N_a_volunteer,F_45_54_yr_Voluntary_work_ns,F_45_54_yr_Tot,F_55_64_yr_Volunteer,F_55_64_yr_N_a_volunteer,F_55_64_yr_Voluntary_work_ns,F_55_64_yr_Tot,F_65_74_yr_Volunteer,F_65_74_yr_N_a_volunteer,F_65_74_yr_Voluntary_work_ns,F_65_74_yr_Tot,F_75_84_yr_Volunteer,F_75_84_yr_N_a_volunteer,F_75_84_yr_Voluntary_work_ns,F_75_84_yr_Tot,F_85ov_Volunteer,F_85ov_N_a_volunteer,F_85_ov_Voluntary_work_ns,F_85ov_Tot,F_Tot_Volunteer,F_Tot_N_a_volunteer,F_Tot_Voluntary_work_ns,F_Tot_Tot,P_15_19_yr_Volunteer,P_15_19_yr_N_a_volunteer,P_15_19_yr_Voluntary_work_ns,P_15_19_yr_Tot,P_20_24_yr_Volunteer,P_20_24_yr_N_a_volunteer,P_20_24_yr_Voluntary_work_ns,P_20_24_yr_Tot,P_25_34_yr_Volunteer,P_25_34_yr_N_a_volunteer,P_25_34_yr_Voluntary_work_ns,P_25_34_yr_Tot,P_35_44_yr_Volunteer,P_35_44_yr_N_a_volunteer,P_35_44_yr_Voluntary_work_ns,P_35_44_yr_Tot,P_45_54_yr_Volunteer,P_45_54_yr_N_a_volunteer,P_45_54_yr_Voluntary_work_ns,P_45_54_yr_Tot,P_55_64_yr_Volunteer,P_55_64_yr_N_a_volunteer,P_55_64_yr_Voluntary_work_ns,P_55_64_yr_Tot,P_65_74_yr_Volunteer,P_65_74_yr_N_a_volunteer,P_65_74_yr_Voluntary_work_ns,P_65_74_yr_Tot,P_75_84_yr_Volunteer,P_75_84_yr_N_a_volunteer,P_75_84_yr_Voluntary_work_ns,P_75_84_yr_Tot,P_85ov_Volunteer,P_85ov_N_a_volunteer,P_85_ov_Voluntary_work_ns,P_85ov_Tot,P_Tot_Volunteer,P_Tot_N_a_volunteer,P_Tot_Voluntary_work_ns,P_Tot_Tot
111,1651,8739,665,11055,1882,10128,610,12627,3143,18736,1261,23140,3987,16473,1125,21580,4222,17256,1354,22834,3673,16950,1303,21925,3485,12556,1325,17365,1485,6666,1099,9251,259,2556,707,3517,23786,110069,9446,143301,2094,7734,539,10367,2463,9214,605,12279,3928,18230,1041,23199,5740,16087,926,22753,5158,17509,1065,23735,4398,17610,1211,23227,4220,13300,1386,18906,1747,8195,1584,11526,318,4417,1672,6408,30062,112298,10030,152388,3749,16473,1210,21430,4342,19344,1215,24899,7072,36966,2303,46339,9725,32562,2047,44331,9378,34770,2420,46563,8070,34563,2510,45143,7707,25857,2713,36273,3235,14861,2677,20775,574,6977,2373,9928,53852,222360,19480,295691
112,1158,5003,889,7042,732,4116,555,5403,1531,8103,1034,10669,2640,9247,1174,13062,3341,10869,1461,15674,3760,12518,1740,18015,3152,10004,1496,14655,1243,5262,1072,7585,237,2203,623,3063,17799,67319,10050,95176,1391,4560,783,6731,894,3818,477,5186,2175,8392,967,11534,4147,9358,1197,14706,4599,11272,1439,17307,4774,12799,1655,19231,4127,9142,1436,14705,1847,5753,1371,8968,417,3463,1101,4981,24362,68558,10426,103343,2544,9562,1673,13774,1628,7925,1035,10593,3707,16497,2000,22204,6789,18604,2376,27770,7939,22143,2903,32981,8528,25316,3395,37248,7284,19144,2928,29358,3089,11016,2447,16550,652,5660,1730,8042,42165,135874,20481,198521
113,1015,3650,624,5286,729,3669,549,4940,1502,6890,1113,9501,2110,5940,1075,9120,2506,6391,1055,9956,2330,6601,1027,9958,1917,4638,895,7442,851,2647,684,4180,134,1019,267,1425,13090,41443,7281,61810,1137,3192,529,4862,939,3517,364,4821,1905,6882,687,9477,2807,5546,703,9060,2831,6332,763,9933,2562,6412,889,9871,2433,4355,817,7601,1143,2928,811,4883,223,1767,539,2528,15983,40942,6109,63034,2150,6844,1160,10148,1667,7184,912,9761,3410,13769,1797,18982,4916,11488,1780,18179,5338,12731,1819,19887,4892,13015,1916,19828,4346,8995,1710,15046,1993,5577,1494,9060,358,2790,806,3951,29072,82383,13386,124846
114,586,3034,530,4149,411,2665,388,3456,877,5009,777,6668,1388,5210,779,7371,1815,6325,814,8951,2187,7452,816,10459,2568,7199,976,10740,1194,3847,757,5793,162,1302,374,1843,11185,42044,6206,59435,868,2872,439,4177,473,2337,242,3046,1131,5019,456,6606,2136,5109,515,7765,2415,6693,687,9798,2775,7916,821,11510,3200,7142,985,11320,1374,3992,905,6275,239,1884,626,2743,14611,42966,5663,63242,1454,5909,967,8322,884,5002,623,6505,2010,10028,1233,13270,3525,10323,1294,15139,4229,13019,1495,18747,4962,15365,1641,21971,5765,14338,1957,22062,2571,7842,1659,12069,396,3191,1005,4588,25796,85011,11867,122671
115,1821,6351,455,8631,1396,5699,284,7380,1626,9138,470,11229,3094,11511,593,15195,3778,11973,740,16492,2765,10340,568,13680,1997,7352,513,9857,769,3144,337,4248,142,1084,233,1458,17383,66588,4191,88161,2170,5420,405,7991,1733,4828,228,6791,2099,9127,501,11728,4865,11533,596,16993,4662,12028,660,17354,3029,10684,552,14264,2354,7359,532,10240,855,3427,436,4715,181,1828,530,2541,21953,66227,4444,92620,3997,11769,860,16623,3128,10528,511,14165,3724,18264,971,22958,7958,23044,1183,32188,8439,24000,1402,33842,5800,21022,1124,27940,4348,14705,1046,20102,1623,6568,773,8963,322,2919,764,4003,39334,132813,8634,180785
116,1703,9480,952,12132,1413,9558,883,11857,2866,20731,1904,25495,3986,20367,1720,26075,3070,16488,1449,21004,1956,13500,1064,16527,1186,8461,813,10468,374,3526,459,4358,54,1026,181,1258,16615,103131,9424,129170,2090,8396,798,11288,1933,8550,628,11113,3603,22054,1561,27228,4824,19614,1399,25834,3598,16598,1141,21335,2319,14026,1062,17406,1387,8900,967,11251,452,4313,616,5377,58,1993,265,2314,20268,104439,8436,133145,3799,17876,1748,23419,3346,18106,1515,22967,6465,42783,3469,52724,8807,39976,3118,51901,6667,33085,2586,42341,4276,27527,2131,33933,2576,17361,1778,21714,830,7837,1074,9736,110,3021,442,3575,36881,207572,17857,262316
117,1049,4398,750,6194,2548,12452,2398,17399,6180,34797,6025,46994,3987,20687,3259,27940,3129,13860,2345,19344,2006,9879,1653,13538,1230,6296,1118,8642,390,3182,694,4263,64,996,255,1315,20581,106555,18495,145631,1433,4709,742,6881,3771,13817,2201,19788,7425,32529,5124,45084,4586,16949,2352,23881,3392,11062,1529,15986,2314,8972,1332,12624,1405,6171,946,8520,490,3616,686,4790,65,1589,459,2111,24876,99413,15378,139665,2479,9101,1490,13077,6322,26267,4601,37189,13602,67329,11146,92073,8571,37640,5610,51826,6525,24928,3882,35329,4316,18857,2989,26163,2635,12470,2059,17164,879,6795,1374,9046,128,2587,713,3426,45459,205970,33869,285297
118,1746,4366,627,6741,2036,7676,1181,10893,3515,18828,3123,25470,3523,14777,2215,20517,3387,11083,1668,16142,2240,8614,1197,12049,1601,6739,1105,9442,673,3832,686,5187,175,1766,359,2306,18897,77683,12167,108747,2030,4092,509,6636,2510,7600,1000,11105,4713,20148,2833,27691,4837,14479,1806,21123,4490,10922,1339,16745,2684,9245,1103,13031,2096,7464,1074,10629,872,4753,903,6530,259,3030,757,4037,24484,81723,11325,117535,3774,8458,1141,13370,4538,15276,2179,21998,8230,38974,5957,53164,8360,29259,4025,41635,7875,22007,3011,32892,4924,17860,2302,25087,3699,14201,2177,20072,1543,8585,1584,11718,432,4790,1115,6342,43380,159408,23492,226282
119,2491,13718,1346,17553,2533,17413,1384,21322,4409,39487,3461,47360,4555,31305,2541,38398,4394,28335,2242,34974,3209,24512,1846,29558,2268,17051,1543,20866,1045,10109,1202,12355,227,4174,706,5108,25110,186100,16276,227488,3273,12269,1187,16732,3101,15815,1343,20261,5335,38884,3158,47374,6299,30557,2344,39201,5590,29022,2192,36805,3805,25843,1865,31514,2789,17371,1611,21767,1331,12062,1484,14883,369,6752,1193,8313,31891,188570,16381,236840,5763,25988,2535,34280,5629,33225,2732,41586,9737,78366,6621,94731,10853,61862,4888,77600,9979,57363,4436,71779,7011,50353,3708,61067,5059,34418,3159,42634,2375,22171,2689,27238,598,10927,1893,13419,57004,374669,32657,464334
120,1548,4878,524,6943,1624,8914,914,11456,3367,22488,2350,28205,3588,16729,1600,21916,3530,13524,1261,18323,2393,10996,993,14384,1598,7518,734,9855,560,4520,475,5554,107,1912,236,2259,18324,91473,9090,118885,1718,4630,433,6775,2147,8376,859,11388,4245,22208,2211,28660,5260,16199,1546,23012,4958,14091,1259,20302,3056,12008,1031,16098,2025,8368,775,11165,781,5529,586,6892,166,3322,408,3896,24350,94730,9111,128189,3261,9508,951,13724,3773,17293,1776,22842,7613,44691,4566,56865,8853,32928,3146,44928,8488,27622,2518,38627,5451,23005,2023,30476,3621,15882,1505,21016,1339,10046,1058,12447,269,5233,652,6153,42673,186205,18198,247072
121,3652,7836,665,12144,2214,8074,614,10897,4004,21038,1878,26916,6209,22101,1627,29935,7433,18316,1343,27091,5154,14835,1079,21063,4109,10848,896,15857,2007,5992,588,8585,420,2848,430,3699,35198,111875,9116,156196,4071,6834,558,11465,2851,7748,659,11258,5320,22680,1894,29900,9478,21815,1618,32918,10121,18625,1368,30116,6039,16200,1154,23393,4988,12143,1058,18195,2337,7304,855,10499,516,4966,957,6440,45727,118322,10124,174176,7718,14667,1222,23610,5067,15817,1270,22159,9323,43719,3771,56816,15684,43920,3251,62855,17555,36938,2705,57205,11189,31026,2236,44459,9099,22989,1959,34053,4346,13297,1445,19085,933,7815,1391,10139,80929,230203,19244,330375
122,1677,5341,468,7481,1061,5051,373,6485,1880,11359,964,14200,3659,13815,1051,18525,4793,12465,976,18234,3067,9966,813,13842,2403,7600,664,10672,1097,4277,590,5965,264,1825,367,2456,19896,71699,6253,97849,1943,4606,385,6932,1226,4480,371,6074,2499,11926,949,15379,5433,13245,994,19671,5939,12312,908,19163,3278,10534,775,14581,2739,8189,844,11773,1287,5039,790,7121,288,3289,912,4489,24637,73615,6924,105173,3618,9944,851,14412,2285,9532,743,12554,4378,23284,1907,29575,9093,27063,2047,38197,10735,24778,1886,37397,6337,20499,1587,28419,5141,15791,1505,22440,2384,9321,1377,13078,550,5116,1281,6945,44525,145319,13175,203023
123,1288,7268,746,9308,997,7328,606,8928,1849,14717,1136,17708,2639,14047,1060,17744,2540,12801,933,16276,2019,11525,872,14415,1403,7471,803,9674,473,2818,489,3776,64,778,254,1090,13271,78754,6897,98925,1472,6635,698,8803,1386,6979,550,8917,2604,15524,1123,19256,3821,13855,1009,18683,3046,13411,953,17410,2440,12108,907,15453,1664,7534,853,10047,542,3304,658,4505,92,1433,557,2083,17078,80778,7308,105160,2765,13903,1440,18115,2389,14304,1156,17847,4457,30247,2259,36961,6460,27900,2066,36430,5584,26212,1890,33690,4453,23634,1779,29869,3072,15001,1659,19726,1014,6119,1145,8285,156,2211,811,3174,30347,159530,14209,204085
124,1658,7951,764,10372,1317,8215,751,10285,2266,16682,1616,20562,3233,15594,1444,20265,3356,14824,1309,19488,2933,14069,1126,18122,2360,9471,937,12772,810,3865,541,5209,105,1234,217,1557,18034,91896,8702,118630,1895,7211,703,9806,1538,7795,686,10019,3162,16945,1417,21524,4632,15232,1230,21095,4220,15474,1216,20906,3637,14944,1099,19675,2856,9640,1089,13582,1026,4730,779,6533,188,2429,395,3017,23149,94397,8611,126160,3559,15158,1466,20179,2852,16013,1436,20301,5425,33626,3033,42089,7865,30828,2672,41356,7579,30295,2523,40393,6568,29006,2226,37803,5212,19108,2027,26357,1836,8589,1319,11739,293,3668,611,4571,41181,186295,17311,244791
125,1791,10031,991,12809,2190,13561,1602,17356,4432,36554,4307,45289,4477,27572,3005,35053,3632,20431,2007,26073,2733,16974,1589,21299,1780,11252,1074,14106,809,6002,726,7531,168,2240,362,2761,21998,144611,15661,182276,2154,8870,833,11862,2476,11209,1145,14832,5139,34322,3247,42711,5489,23886,2100,31472,4406,20159,1722,26289,3021,17634,1390,22042,2152,11502,1059,14710,951,7033,925,8903,222,3955,650,4823,26010,138566,13067,177642,3946,18899,1823,24671,4668,24777,2740,32185,9567,70878,7555,87999,9960,51459,5109,66525,8039,40588,3734,52359,5758,34608,2982,43343,3930,22752,2132,28819,1757,13026,1649,16438,383,6192,1007,7583,48009,283176,28728,359916
126,1522,4019,277,5813,1301,5443,324,7067,2009,11390,754,14151,2456,9571,599,12622,2756,8077,497,11332,2061,7148,416,9627,1457,4920,343,6720,705,2819,268,3795,151,1482,162,1790,14409,54867,3634,72914,1414,3366,235,5016,1606,5220,340,7170,2417,11551,733,14699,3618,9108,515,13242,3591,8268,438,12304,2381,7838,432,10656,1680,5166,382,7230,893,3578,376,4845,244,2522,371,3141,17851,56614,3839,78304,2934,7386,517,10835,2908,10664,663,14231,4423,22945,1486,28852,6073,18681,1117,25863,6351,16347,934,23636,4447,14988,847,20279,3137,10082,726,13945,1597,6397,647,8639,392,4011,531,4930,32256,111485,7475,151220
127,1626,12184,1215,15029,1498,12585,1126,15205,2251,23754,2171,28174,2513,22209,1942,26659,2532,22494,1911,26931,1822,18875,1524,22217,1107,11481,1095,13680,392,5760,666,6809,61,1820,230,2111,13788,131154,11884,156827,2231,10683,1090,14007,2029,11644,999,14665,2976,24881,2106,29957,3664,23068,1886,28617,3093,22525,1733,27349,2359,19497,1533,23386,1316,11781,1141,14236,524,6756,814,8087,82,2983,369,3432,18279,133810,11661,163744,3859,22865,2310,29037,3528,24228,2125,29874,5228,48635,4273,58131,6178,45274,3830,55278,5621,45017,3638,54282,4183,38365,3049,45607,2422,23264,2236,27920,910,12513,1474,14897,140,4809,594,5545,32067,264960,23538,320571
128,1233,5146,340,6716,991,5232,272,6492,1625,10428,654,12708,2676,11209,704,14583,3264,10713,657,14637,2378,10236,624,13236,1839,7230,493,9563,843,3764,353,4962,210,1708,201,2123,15055,65666,4296,85021,1497,4539,339,6373,1198,4728,255,6176,2075,10731,669,13476,3963,10884,648,15494,3893,11049,611,15550,2613,10746,603,13966,2122,7712,537,10370,1046,4533,500,6079,286,3156,383,3824,18696,68076,4539,91312,2724,9688,677,13095,2186,9955,524,12667,3701,21155,1322,26178,6640,22088,1346,30079,7154,21760,1272,30190,4991,20983,1229,27203,3954,14943,1036,19937,1887,8298,855,11043,496,4871,577,5949,33745,133743,8840,176329
197,0,5,0,3,3,0,3,9,0,10,0,11,0,7,3,18,3,15,0,25,3,16,4,22,10,29,5,48,3,14,9,16,0,4,0,3,21,104,30,157,0,8,0,7,0,4,0,4,0,18,5,24,0,14,0,14,4,19,5,31,6,34,8,53,8,40,17,60,6,13,11,24,3,0,0,7,24,151,48,220,0,9,0,12,3,7,3,9,3,26,7,32,3,23,4,34,9,40,10,50,9,55,12,74,17,73,22,108,9,23,16,42,3,7,0,10,47,251,75,374
199,37,174,76,285,88,495,168,746,132,978,508,1615,100,676,495,1269,100,593,455,1148,89,583,315,986,73,470,176,719,13,96,48,162,0,22,8,32,620,4089,2247,6958,38,149,48,232,88,396,132,615,167,649,276,1091,92,349,191,629,107,361,182,646,124,468,147,732,70,316,93,477,13,66,38,120,0,33,11,48,688,2779,1121,4590,72,322,125,517,174,890,300,1358,297,1626,780,2703,194,1020,687,1900,206,960,636,1798,210,1048,457,1722,143,787,266,1196,27,165,87,282,0,54,27,78,1313,6866,3364,11545
